unique_id,mass,x_pos,y_pos,z_pos,vel_x,vel_y,vel_z,frame,dt
90,1.477298204222275e+29,618438921864.1324,674233011377.712,686545519425.0037,198006.86203594698,223428.17756018572,211030.4597840522,8,10000
91,5.1068916138672014e+29,768897954534.7545,632731006343.9904,1009583288948.9352,244460.852154719,250758.31103619674,277917.16728994984,8,10000
92,7.767842032901597e+29,999939899279.5651,858312920383.829,776927140601.4475,203841.81287717746,267595.69765558554,292965.4049006171,8,10000
93,1.8150096835230238e+26,762311669896.965,711988362459.6295,1012212350723.7158,260174.59680310794,213730.76540946163,170053.13240810888,8,10000
94,2.193544754902683e+21,686112798819.996,927026731263.3779,503469718747.09827,242953.77678320714,251117.26203054792,221688.54610249307,8,10000
95,2.3929528869702194e+29,795139285313.0612,818176439189.0729,745405233278.2441,263121.06869824976,237624.72564485806,307107.44217035605,8,10000
96,4.80746065395246e+29,1057220557059.971,806103446329.9388,752830075264.6641,355110.20328881725,279581.82233099017,224674.8870103529,8,10000
97,2.1362729035346594e+24,741426254846.2275,930394451132.3528,829571179483.9456,219883.71423382766,279987.4941018794,232432.62445602106,8,10000
98,7.66235567760768e+27,528357174582.044,670196136482.7368,602859568931.3989,251652.7320208423,258720.13115246856,205582.64408924407,8,10000
99,5.59266778436115e+27,715199240150.0973,582899977798.1147,792773201893.4341,296087.36309421126,274444.8876021386,249905.55404072243,8,10000
0,9.439228257977342e+28,735691765862.809,749986838048.0763,721100505444.4877,341794.2532995085,356011.4383827973,207863.88632260315,9,10000
1,1.5041329853841822e+27,737139081015.7595,811907016555.3872,1003167305940.4589,236079.70187708255,246665.59109874172,298342.6477773476,9,10000
2,1.657856349229949e+28,915397761330.1366,575060083007.6128,656985624226.0343,211001.25027953982,264278.2910375674,312167.61040692136,9,10000
3,1.242980143794166e+29,912620085917.4426,947991437658.2513,813812533748.955,223385.94162905018,242030.06191200126,240963.30345533844,9,10000
4,1.788015301382671e+26,1156521790442.616,642158721144.4125,753284343521.838,291623.6733211559,251284.52573041388,322979.5632150623,9,10000
5,7.891917586867129e+25,774536218053.9597,579110944362.1249,720352287537.508,237015.65052527635,155635.7160280699,247408.0253774929,9,10000
6,1.0865287454584258e+26,716116715019.7197,614105542313.7701,694109405333.8855,300853.2456956598,300511.63115405996,288047.89760887314,9,10000
7,7.60445812428936e+29,930034586525.9882,832373757521.4972,717084322048.6503,236043.87777557335,263816.6923618368,329656.03688804054,9,10000
8,3.7978217257566746e+29,799491290409.5574,858684261842.8588,995442939680.3729,217581.39143058102,209084.75911962398,266444.42470320186,9,10000
9,1.0208367281996507e+29,654929571190.6405,703570331791.4803,782171891002.112,268817.69249730546,239677.6718368936,311719.2015762713,9,10000
10,9.279934959104154e+29,968030982019.335,788300479303.7386,507239471851.41205,226960.08480715335,265273.80233317235,198922.58229839904,9,10000
11,9.84292303710702e+29,714779324165.4235,725421369827.3094,847807152251.8513,240121.0329178487,300360.16096328804,138495.72829211107,9,10000
12,1.168478608517579e+27,900418752590.5597,1066148299185.4764,799535692883.6987,188415.88118445958,267352.5378481124,262259.10842363077,9,10000
13,3.15703939641112e+27,902082416090.241,703442752750.5339,790570912047.6493,181964.52832150375,349416.95750087686,226572.3022351002,9,10000
14,2.0023691283876632e+27,979080289927.7697,574111860458.9784,754026290857.8712,183489.72249077522,152823.65083854581,271972.8664563755,9,10000
15,3.814688138532495e+28,848105618890.0416,675092518524.3732,933702906885.8253,275201.6422298169,237431.64671153028,150480.69444420803,9,10000
16,1.0166832486261556e+29,899546672274.8901,666434655565.1659,676025981474.6318,285481.5402518649,196543.1447619729,268108.3864845424,9,10000
17,7.958082257702984e+29,852644660564.1361,674317263904.4978,611614885495.343,344112.8997257057,201026.82447919654,213258.59309367172,9,10000
18,8.837604395673788e+29,1034920562280.5676,918971752591.0404,832575575777.1193,260383.7217360735,214167.4387427951,279259.3448251716,9,10000
19,7.035517439357949e+28,574007646237.702,822279968498.7417,895606424442.5046,294057.05989948765,233288.9380765906,195272.8919074983,9,10000
20,2.0778938644058387e+24,792795554389.166,526003561201.8272,1038402462325.3381,266561.75576211675,239453.1177744056,156590.88731136508,9,10000
21,9.763192137929595e+29,534817912250.35046,432333569933.6084,552130141812.8788,320342.02692912734,296815.11055111943,358560.29129325657,9,10000
22,7.527846424835972e+29,936391443578.5662,650683866433.7427,837330349279.0416,189324.37424042242,300601.70926443127,235815.8286162082,9,10000
23,1.1687652686457385e+29,742047834143.436,1015396951702.2094,1049134241287.4899,185230.33632534332,283904.6105256613,213627.9316421076,9,10000
24,6.403136487029289e+28,1020172267397.2937,759115472107.804,973764290538.9385,215924.5391824808,295406.32196777285,253256.47789139027,9,10000
25,9.272655586665027e+29,828292090396.04,529188718354.61334,779440309862.089,206040.63532870842,214462.83062243482,250674.1813303454,9,10000
26,3.757127072952408e+26,870671928312.2253,777847520503.0455,769669593817.9951,279231.03504561423,260601.35429638828,324621.3775224193,9,10000
27,6.657001902738885e+29,632781705856.2203,814027511821.5015,954177318409.0271,300427.8357051927,260993.458456401,327944.2025581727,9,10000
28,4.36895154028035e+29,679633138993.3583,522430053534.97095,559340443159.1104,208210.19345123234,247353.55833764223,239028.9339680007,9,10000
29,5.9135960570734835e+29,918029460230.1315,765257422232.7305,724177072654.536,226898.25142638586,270614.0706799681,219340.58597675062,9,10000
30,1.514478523682627e+29,962960839019.6528,695848900488.0901,786564938360.2861,247175.73623667163,226554.68615028705,383450.75845771644,9,10000
31,3.783689472535154e+27,859419091503.8738,732195596085.6744,789088045981.8601,269751.6757142902,196912.3002328375,242294.99994205232,9,10000
32,3.140422759362241e+26,690073122937.3469,571177067866.8513,971120561095.5289,210120.18263299493,224424.3210467909,370282.312164003,9,10000
33,8.022115926542723e+28,729735673003.3632,772076190896.1993,792622623743.7561,286849.6171318784,144210.99008763154,275672.74614091666,9,10000
34,1.1310133833351519e+26,833905134934.5865,833544464525.8104,682508816869.3162,213008.131383566,230557.6803254366,270599.96498815226,9,10000
35,6.51342341141028e+29,694333652894.3794,814750040293.8163,834174318513.3204,256760.54697379362,226150.49208505344,283665.0774753185,9,10000
36,6.820071069605755e+27,784852462567.7592,1054086505719.0663,617923907940.967,183943.06490816147,309792.2601804255,243557.10037136855,9,10000
37,9.726279943471987e+29,706126825838.4717,747613377664.5214,583446438494.9076,237756.8415952392,177599.01639557094,223541.26543304633,9,10000
38,2.279817687300653e+26,560958906958.3174,718661836124.4285,704237759428.2649,248684.87862674167,258873.96592155148,216708.46129043915,9,10000
39,8.811741147946022e+29,976088900697.7968,746824896813.3756,884886595062.1158,295750.60115318093,195640.45707845478,200262.81483683857,9,10000
40,8.455889385752874e+29,759605584867.5408,723242132169.6042,961511523325.9487,278348.4191644043,213829.8734037391,280646.026488465,9,10000
41,8.316043858278576e+29,675309212623.4844,783709198091.6537,753272025822.4822,223712.46325492876,243597.63844577948,124557.11162788386,9,10000
42,1.7717983615403685e+26,823047028916.5764,927060329608.624,911227947265.5005,251680.1995572151,231595.03767308028,309287.5061243387,9,10000
43,3.912467782727453e+26,531532977137.447,860833880136.338,450740490494.9586,252721.57014416007,182214.58127130903,241366.6577290919,9,10000
44,7.751030073412798e+29,451820667190.12335,791571366971.5187,612201845375.9723,201315.6654020289,267283.1959123164,194782.31519368765,9,10000
45,4.346007596756456e+28,516315296010.7973,887733671421.173,921019727708.1913,260902.51049727053,288370.3543662909,295551.81082482694,9,10000
46,4.432366548309339e+29,890269730549.8262,529531025864.2082,1046073228188.874,194732.8582152259,308764.779822431,210368.23499548927,9,10000
47,1.0555574988790796e+27,642588048711.399,771349038339.5983,872258823129.6271,273914.9299397617,311031.6108097352,263356.7028161032,9,10000
48,9.427736487595933e+29,382950949820.80664,682150289214.3776,741883280300.5896,220373.56958004014,238354.6728484581,249320.73082448583,9,10000
49,8.918208618496016e+28,939865387781.0697,728063466098.8734,756468351171.966,336631.01518325123,208103.21356240447,244510.62031188654,9,10000
50,6.625774491482488e+29,875702258498.3325,777204443947.2379,512993856883.4793,261339.65803595172,335006.7196232298,343986.2577780349,9,10000
51,5.922881760344454e+29,619521304154.8892,519976737091.4718,831832632045.7859,181225.70612098734,235947.72650803815,227978.9483933899,9,10000
52,9.711891722787687e+29,789761128149.9304,705027901766.7305,774166927430.6498,274132.2308043572,199078.87143187263,264194.6172973297,9,10000
53,5.663366260806171e+25,1101176412925.173,644535903717.2555,677946307595.9524,227840.92726764115,240013.51545159466,224777.2725410136,9,10000
54,7.251606073116555e+29,716326198032.1299,542268551719.59705,882652494753.7578,293244.9415029174,193556.9599166184,241892.90852903848,9,10000
55,5.546830607028334e+25,965818712785.3523,892456146039.5287,874002696780.703,271486.9933312967,227094.49541757387,109936.04000902003,9,10000
56,1.1301507656249595e+29,816853114492.0837,721067975108.1066,682489178425.9128,225190.4206072912,239164.44642136167,209533.38624597387,9,10000
57,1.3479368569344537e+28,467932056183.7585,762494814454.6724,744814572087.277,299348.77532708086,264181.8298742983,216959.68609585447,9,10000
58,4.79346640834762e+28,591316067814.0834,733719596227.2421,594956272793.8666,179607.8863394422,253842.295966599,228680.53784434244,9,10000
59,5.240386156449747e+23,910518457647.8762,848500732947.4288,761307340515.4161,294910.32748941187,205548.1582855796,388960.35834579426,9,10000
60,7.22129233350883e+27,718845893460.4253,861558430906.0344,650820627152.0455,224627.30448418317,281939.06146956043,232519.41255597997,9,10000
61,6.5262629000271226e+28,697409974830.8938,740172846345.1598,849046713649.8182,168012.99537500046,294430.2714228164,223751.00250186777,9,10000
62,1.0286160060286211e+25,938138284333.4066,654528052217.1842,793698220209.978,328074.4032538712,222528.03786752518,224973.58548684348,9,10000
63,9.336849145870551e+29,684616090152.389,786207131903.2864,921425073693.1168,287996.8841662305,310558.11636406847,171269.64567864325,9,10000
64,9.437066061938554e+29,858649480452.344,846593911429.2782,492211585808.8347,272994.07186760224,307946.5541268024,161351.49209363337,9,10000
65,8.340690270188671e+26,746811862054.2494,653099640058.0454,576614988581.9667,305145.66915866506,205871.73932042517,278872.1004401746,9,10000
66,4.10662903991881e+29,828579935619.5167,703608028327.0472,551903407843.9003,224801.74037816847,256980.37514895407,304670.6669872684,9,10000
67,1.0654185159853926e+29,776386814956.738,873649702664.4415,718554438932.399,218264.91179991115,302839.5318169593,217525.84113492875,9,10000
68,6.102083242228561e+29,816547088363.9546,879282193846.8484,575622939308.2771,295050.0177654015,157147.13841000397,229203.57460799138,9,10000
69,9.092580644052994e+29,1071002863969.194,476712873196.48004,708079397014.2166,249543.20928857967,187211.9835251759,245352.99162450852,9,10000
70,7.386069603225748e+29,967526937368.3983,911676501022.3926,771623473030.267,286358.9271337044,187248.2107779397,130161.14708669418,9,10000
71,6.176064596847377e+29,773828892190.1028,722573254585.0233,735088774236.5768,320771.91542034823,193164.16854512622,286982.28689116484,9,10000
72,6.150597654674634e+29,837361376791.878,825274146876.5493,1199414191489.6162,272317.76202236296,303035.4623373406,274727.6478117471,9,10000
73,5.5508068477455295e+23,781853784500.6309,556852489863.7482,983034446441.8816,246458.7157279651,240867.65340973088,295319.9457343218,9,10000
74,9.936723714204098e+29,611436514510.098,679085087569.4065,799904427754.0803,265594.0529561478,206745.85348048536,260798.68934135546,9,10000
75,8.106427888402018e+27,675776039278.8673,820231475841.5597,832522115007.5372,222579.85820435887,255569.15722992714,228013.84298603373,9,10000
76,2.877927688909504e+26,825104660102.6357,790090077497.9927,549463633775.93256,253002.1205417789,204642.25564553362,266278.75871291757,9,10000
77,1.5919444134932813e+29,716164083173.4949,636702851631.4023,844324796603.124,258585.6170150216,271378.43320607365,259050.94206702514,9,10000
78,1.467416375942111e+29,793722024770.7871,721035702834.1677,1101776980209.0952,240032.75416899667,177005.7986128362,289146.4228063283,9,10000
79,9.34297723062527e+29,700161759090.6207,513189829715.63635,762943197177.4928,269087.4595397271,269017.6490435804,288569.57913522684,9,10000
80,8.395522687851157e+22,563546898316.5647,560206950775.2441,611386286274.7117,247050.69683735812,281089.96530515485,236571.58021531094,9,10000
81,9.058501660611169e+27,987810101225.7493,469196202549.8505,1031987498552.9043,239359.48997615217,232798.01622952666,182148.83243936158,9,10000
82,9.552677756014436e+25,602643944056.1084,921697906685.7125,875635051518.0885,259563.88979432045,282699.91133130406,184929.90527234928,9,10000
83,5.834002384133802e+28,605048669726.1351,938116804339.4327,802311603437.5299,224512.0631576773,244363.5940943829,318696.33877037436,9,10000
84,1.4872172337529678e+29,808253414512.8077,671736063081.2555,877401609207.8442,286770.57692864403,283408.3158415283,324869.45543875336,9,10000
85,9.230665513824826e+29,963594164789.946,888606325123.8301,660667040361.9314,229738.32079929463,235822.5642248555,199114.8956481774,9,10000
86,8.418323658565e+29,851020574895.5309,670783452711.35,496559470664.8996,299568.0403380683,225051.70469290338,176227.37260446316,9,10000
87,9.288495205143643e+29,736763519605.9907,742086207654.1719,1045421099578.5028,178404.71504033962,315731.9375927703,172222.50545070536,9,10000
88,1.5152840935307255e+29,706193798310.6805,580567486105.4263,543214465467.44836,210447.25100794845,245040.27206046632,206861.4714419391,9,10000
89,9.452991510822207e+29,639714450112.8424,884130105833.4095,802471402532.5837,210746.2358387469,302186.38678537315,278133.6152670326,9,10000
90,1.477298204222275e+29,620417537162.1888,676466648298.0212,688654566461.4581,197861.52980563953,223363.6920309235,210904.70364544707,9,10000
91,5.1068916138672014e+29,771342772902.8901,635237164771.1835,1012364041052.978,244481.83681356756,250615.8427193076,278075.21040427906,9,10000
92,7.767842032901597e+29,1001980034526.588,860988628579.3308,779857299648.9075,204013.52470229391,267570.81955018576,293015.9047459983,9,10000
93,1.8150096835230238e+26,764915055751.5214,714124182697.163,1013914761591.5054,260338.58545564165,213582.02375334158,170241.08677895358,9,10000
94,2.193544754902683e+21,688541644621.3849,929538880794.599,505685675695.15515,242884.58013889162,251214.95312210292,221595.6948056907,9,10000
95,2.3929528869702194e+29,797770776271.3981,820554396772.0582,748476117820.2573,263149.09583368537,237795.7582985297,307088.4542013174,9,10000
96,4.80746065395246e+29,1060774164649.9706,808898702273.8124,755076565108.0315,355360.75899995875,279525.5943873485,224648.98433674886,9,10000
97,2.1362729035346594e+24,743625209430.5781,933196429669.955,831895919050.7028,219895.4584350637,280197.85376021557,232473.956675726,9,10000
98,7.66235567760768e+27,530872652872.3251,672782964462.1202,604914546734.221,251547.82902810385,258682.79793833924,205497.7802822022,9,10000
99,5.59266778436115e+27,718159837362.1029,585643595366.087,795272110271.0336,296059.72120055644,274361.7567972307,249890.83775995005,9,10000
0,9.439228257977342e+28,739108180805.7781,753548006692.6973,723176976460.0459,341641.49429690884,356116.8644620984,207647.10155581712,10,10000
1,1.5041329853841822e+27,739499817815.6096,814375432604.2928,1006152467148.4807,236073.67998501446,246841.60489056702,298516.12080218823,10,10000
2,1.657856349229949e+28,917508743941.7769,577701440978.049,660106677078.8256,211098.26116402057,264135.79704361275,312105.28527912614,10,10000
3,1.242980143794166e+29,914853373927.0159,950413851836.3186,816223155484.6323,223328.80095732873,242241.41780672758,241062.17356774144,10,10000
4,1.788015301382671e+26,1159439258711.8684,644671204203.1277,756514139409.0651,291746.82692523644,251248.3058715159,322979.58872270177,10,10000
5,7.891917586867129e+25,776906366615.1134,580666133532.4303,722825273001.726,237014.85611536933,155518.91703054146,247298.54642179186,10,10000
6,1.0865287454584258e+26,719124630070.1326,617109443147.3408,696988784378.324,300791.50504127954,300390.0833570666,287937.9044438512,10,10000
7,7.60445812428936e+29,932395245614.2228,835012628124.8596,720380513136.6276,236065.90882346526,263887.0603362434,329619.10879773315,10,10000
8,3.7978217257566746e+29,801667625972.9175,860776449644.1754,998108617243.2721,217633.55633600487,209218.78013166148,266567.7562899179,10,10000
9,1.0208367281996507e+29,657617371993.3456,705966948735.2238,785287820576.5449,268780.08027050964,239661.6943743422,311592.9574432803,10,10000
10,9.279934959104154e+29,970302315644.8448,790953346915.5958,509227459871.2155,227133.36255098548,265286.76118572213,198798.80198034924,10,10000
11,9.84292303710702e+29,717180780172.7583,728423770889.9435,849192898872.3542,240145.60073348056,300240.10626339744,138574.6620502961,10,10000
12,1.168478608517579e+27,902302998294.9482,1068823296044.4985,802158465931.1918,188424.5704388567,267499.6859022098,262277.30474930967,10,10000
13,3.15703939641112e+27,903902694356.7871,706936389772.091,792836905551.5852,182027.82665461075,349363.7021556994,226599.35039358606,10,10000
14,2.0023691283876632e+27,980916358972.7924,575638978530.0885,756745864130.254,183606.90450227456,152711.8071110071,271957.32723828685,10,10000
15,3.814688138532495e+28,850858914738.7261,677466107174.4795,935209055621.3971,275329.584868446,237358.86501063145,150614.87355717688,10,10000
16,1.0166832486261556e+29,902402969250.0607,668398764151.9226,678706832142.5901,285629.69751705555,196410.85867567404,268085.066795823,10,10000
17,7.958082257702984e+29,856086416437.5828,676326296037.8822,613747060140.6427,344175.58734466956,200903.2133384446,213217.46452997366,10,10000
18,8.837604395673788e+29,1037526118270.1206,921114969097.0239,835369543050.2719,260555.59895529502,214321.6505983518,279396.72731525346,10,10000
19,7.035517439357949e+28,576945811395.3947,824613682074.3026,897559679461.0112,293816.51576925715,233371.3575560917,195325.50185066526,10,10000
20,2.0778938644058387e+24,795461089001.3484,528396912626.85236,1039969486684.6538,266553.46121823747,239335.14250251645,156702.43593156352,10,10000
21,9.763192137929595e+29,538020774453.7312,435301048916.08606,555715279662.116,320286.2203380726,296747.8982477686,358513.78492371447,10,10000
22,7.527846424835972e+29,938285822198.3245,653688615185.4813,839689170187.8446,189437.86197582647,300474.8751738614,235882.09088030193,10,10000
23,1.1687652686457385e+29,743900022824.5923,1018236956512.4073,1051271217896.5637,185218.8681156252,284000.48101979896,213697.6609073833,10,10000
24,6.403136487029289e+28,1022332774548.4482,762069609110.6149,976298364047.0425,216050.71511544887,295413.7002810875,253407.35081039622,10,10000
25,9.272655586665027e+29,830353237265.4226,531331769044.6275,781947009018.755,206114.68693825626,214305.06900141583,250669.91566659693,10,10000
26,3.757127072952408e+26,873464430381.2312,780454120387.4589,772916780606.514,279250.20690058,260659.98844133192,324718.6788518976,10,10000
27,6.657001902738885e+29,635783703398.971,816638804319.7953,957458758618.934,300199.754275067,261129.2498293802,328144.0209906831,10,10000
28,4.36895154028035e+29,681714838745.927,524902538191.1321,561729907710.3066,208169.97525687102,247248.465616115,238946.45511963262,10,10000
29,5.9135960570734835e+29,920299166908.025,767962678657.8849,726370136651.2565,226970.66778935696,270525.6425154435,219306.39967204415,10,10000
30,1.514478523682627e+29,965434464874.9639,698113685161.9482,790399193752.8488,247362.5855311005,226478.4673858167,383425.5392562594,10,10000
31,3.783689472535154e+27,862118074639.4961,734164844301.0358,791511809582.2166,269898.31356223475,196924.82153613865,242376.36003564807,10,10000
32,3.140422759362241e+26,692173516147.7762,573420115513.2891,974824938759.2253,210039.3210429268,224304.76464377882,370437.76636963687,10,10000
33,8.022115926542723e+28,732604812208.7562,773519536032.9977,795378995845.035,286913.92053930374,144334.51367983138,275637.21012789366,10,10000
34,1.1310133833351519e+26,836034943111.3059,835851320120.7899,685213996730.8055,212980.8176719417,230685.55949794746,270517.9861489322,10,10000
35,6.51342341141028e+29,696901003303.931,817013458329.1499,837011423781.5532,256735.04095516715,226341.80353336316,283710.52682327543,10,10000
36,6.820071069605755e+27,786691694138.1079,1057185697875.6843,620359080178.9078,183923.1570348803,309919.21566180966,243517.22379408006,10,10000
37,9.726279943471987e+29,708503299797.3518,749389549536.5135,585680545656.7872,237647.39588801147,177617.1871992158,223410.71618796253,10,10000
38,2.279817687300653e+26,563443980225.2068,721250615767.7612,706403998856.4723,248507.32668894308,258877.9643332703,216623.94282074447,10,10000
39,8.811741147946022e+29,979047676071.2329,748781299703.907,886890499794.9766,295877.5373436144,195640.28905313445,200390.47328606775,10,10000
40,8.455889385752874e+29,762389693495.8251,725380087418.8271,964319176335.562,278410.86282843206,213795.52492229207,280765.3009613234,10,10000
41,8.316043858278576e+29,677544821921.2618,786146060898.9198,754516219713.3197,223560.92977774687,243686.2807266053,124419.38908375053,10,10000
42,1.7717983615403685e+26,825564077006.3969,929377835645.5673,914321583694.7933,251704.80898204827,231750.60369432674,309363.6429292848,10,10000
43,3.912467782727453e+26,534059612805.5506,862656425472.4794,453153363341.1587,252663.5668103574,182254.53361413925,241287.28462000575,10,10000
44,7.751030073412798e+29,453832869420.107,794244545139.387,614149067912.0347,201220.22299836532,267317.8167868316,194722.25360624268,10,10000
45,4.346007596756456e+28,518922948514.9253,890618255020.9718,923975852008.1218,260765.25041279674,288458.35997988493,295612.42999305465,10,10000
46,4.432366548309339e+29,892217568232.0001,532617840966.53235,1048177842938.1505,194783.76821739835,308681.51023241674,210461.47492764393,10,10000
47,1.0555574988790796e+27,645324027926.6703,774459402201.4237,874892744991.4648,273597.9215271195,311036.3861825449,263392.18618377513,10,10000
48,9.427736487595933e+29,385153572081.61365,684533677209.6614,744376490177.4816,220262.22608070285,238338.79952837716,249320.98768919773,10,10000
49,8.918208618496016e+28,943233311271.9906,730143221109.4996,758913816028.7733,336792.3490920875,207975.5010626206,244546.48568073128,10,10000
50,6.625774491482488e+29,878315941187.9357,780554154237.584,516432458639.9684,261368.2689603091,334971.02903461066,343860.17564890994,10,10000
51,5.922881760344454e+29,621332065538.2247,522334854892.5067,834112914304.259,181076.1383335548,235811.7801034908,228028.2258473092,10,10000
52,9.711891722787687e+29,792503739235.3048,707017294443.1785,776810195947.1462,274261.1085374348,198939.26764479454,264326.85164964263,10,10000
53,5.663366260806171e+25,1103456122617.642,646935586375.0315,680193734226.6952,227970.9692469065,239968.26577759735,224742.6630742821,10,10000
54,7.251606073116555e+29,719258451397.0936,544202648791.6386,885072608408.4962,293225.33649637626,193409.70720415548,242011.36547383873,10,10000
55,5.546830607028334e+25,968533651744.2037,894728026427.5668,875104077664.0151,271493.8958851481,227188.0388038045,110138.08833121744,10,10000
56,1.1301507656249595e+29,819105586005.2056,723459456055.8706,684583090735.6718,225247.15131218452,239148.09477640782,209391.23097589015,10,10000
57,1.3479368569344537e+28,470924389333.15497,765137087202.3855,746984189846.1465,299233.3149396507,264227.2747713107,216961.77588695497,10,10000
58,4.79346640834762e+28,593110802860.6024,736258040677.8353,597242000266.278,179473.50465190728,253844.44505932392,228572.74724113438,10,10000
59,5.240386156449747e+23,913466421911.134,850557614534.7631,765198869119.7692,294796.4263257774,205688.1587334252,389152.8604352975,10,10000
60,7.22129233350883e+27,721091304477.7405,864379372304.2094,653144881765.2941,224541.10173152114,282094.1398174928,232425.46132484925,10,10000
61,6.5262629000271226e+28,699079948484.5365,743124445417.0011,851285586302.9066,166997.36536426528,295159.9071841336,223887.265308833,10,10000
62,1.0286160060286211e+25,941420252865.6925,656752006865.1797,795945779600.9445,328196.8532285937,222395.46479955185,224755.93909663908,10,10000
63,9.336849145870551e+29,687495514832.2522,789313399282.5688,923139142873.0018,287942.4679863196,310626.73792824417,171406.91798850632,10,10000
64,9.437066061938554e+29,861379281600.3613,849674909409.0504,493823224894.0449,272980.1148017379,308099.7979772193,161163.90852101994,10,10000
65,8.340690270188671e+26,749862504956.3438,655157118231.7047,579402559536.7468,305064.290209431,205747.81736592643,278757.0954780202,10,10000
66,4.10662903991881e+29,830827241429.4586,706177777240.3348,554949057900.6345,224730.58099418663,256974.8913287565,304565.00567342143,10,10000
67,1.0654185159853926e+29,778569130973.8103,876680200725.3845,720729086006.1672,218231.6017072292,303049.80609429325,217464.7073768132,10,10000
68,6.102083242228561e+29,819497012987.9186,880855254335.7043,577914426404.1139,294992.4623963931,157306.04888559593,229148.70958367895,10,10000
69,9.092580644052994e+29,1073499076374.2277,478584236193.97205,710532783174.52,249621.24050336835,187136.29974920148,245338.61603034934,10,10000
70,7.386069603225748e+29,970390316588.1545,913551630420.1307,772925190891.3569,286337.9219756185,187512.93977381013,130171.786108996,10,10000
71,6.176064596847377e+29,777035890133.9728,724505459107.8142,737955507017.5787,320699.79438700376,193220.4522790862,286673.2781002004,10,10000
72,6.150597654674634e+29,840084776170.1294,828304800757.8086,1202162535445.1394,272339.937825131,303065.388125927,274834.3955523263,10,10000
73,5.5508068477455295e+23,784318581172.345,559259602236.6891,985988798394.1938,246479.66717141375,240711.23729408838,295435.1952312316,10,10000
74,9.936723714204098e+29,614090274842.5433,681151677916.0585,802512469197.3356,265376.0332445292,206659.0346651922,260804.14432553088,10,10000
75,8.106427888402018e+27,677990104864.1554,822791920127.7087,834801830429.1458,221406.5585288136,256044.42861489934,227971.5421608514,10,10000
76,2.877927688909504e+26,827633501660.9246,792136975919.5416,552126016359.0487,252884.15582888658,204689.84215489269,266238.2583116148,10,10000
77,1.5919444134932813e+29,718749508522.8628,639414902842.9895,846915976333.1794,258542.53493678986,271205.1211587166,259117.9730055401,10,10000
78,1.467416375942111e+29,796123106525.9962,722805463068.5382,1104670598989.9226,240108.17552090515,176976.02343705329,289361.8780827464,10,10000
79,9.34297723062527e+29,702852187041.0168,515878403833.1794,765828344599.587,269042.79503961146,268857.41175430093,288514.7422094208,10,10000
80,8.395522687851157e+22,566016452179.5167,563017381741.2412,613751430828.6926,246955.3862952086,281043.0965997048,236514.45539810174,10,10000
81,9.058501660611169e+27,990204365523.4424,471523429334.94617,1033809567041.5166,239426.42976930583,232722.67850956382,182206.84886122966,10,10000
82,9.552677756014436e+25,605238231810.9519,924526753667.2872,877485302320.9564,259428.77548434748,282884.69815746986,185025.0802867885,10,10000
83,5.834002384133802e+28,607292022899.2957,940563145214.429,805498553674.669,224335.3173160558,244634.08749961996,318695.0237139015,10,10000
84,1.4872172337529678e+29,811122166205.6661,674569063353.0577,880651433400.9056,286875.16928584094,283300.02718022227,324982.4193061381,10,10000
85,9.230665513824826e+29,965892608456.1787,890966107501.9264,662656765550.8763,229844.36662326727,235978.2378096263,198972.51889449853,10,10000
86,8.418323658565e+29,854016572042.8232,673032664771.2367,498319619747.18555,299599.71472923673,224921.20598867192,176014.90822859333,10,10000
87,9.288495205143643e+29,738547174245.6921,745243741069.0833,1047145606086.0505,178365.4639701444,315753.3414911357,172450.65075477873,10,10000
88,1.5152840935307255e+29,708298005804.89,583017489372.8094,545281839620.08984,210420.74942094894,245000.3267383157,206737.4152641508,10,10000
89,9.452991510822207e+29,641820597408.9249,887154006380.5914,805252599399.9434,210614.7296082532,302390.05471818795,278119.6867359586,10,10000
90,1.477298204222275e+29,622394699099.1381,678699644121.1818,690762364613.1102,197716.19369492185,223299.58231605138,210779.81516521386,10,10000
91,5.1068916138672014e+29,773787796756.201,637741901685.3989,1015146378496.2852,244502.3853310924,250473.69142154756,278233.7443307179,10,10000
92,7.767842032901597e+29,1004021898740.714,863664051761.405,782787999761.3827,204186.42141259467,267542.31820741703,293070.01124752784,10,10000
93,1.8150096835230238e+26,767520043924.2661,716258531660.9277,1015619218177.8909,260498.81727447594,213434.8963764801,170445.65863854616,10,10000
94,2.193544754902683e+21,690969800060.4178,932052004840.418,507900706817.1877,242815.54390329006,251312.40458190045,221503.11220325308,10,10000
95,2.3929528869702194e+29,800402542818.5304,822934068305.0287,751546818348.8239,263176.6547132365,237967.15329704006,307070.0528566508,10,10000
96,4.80746065395246e+29,1064330263935.5997,811693420730.7643,757322794688.9595,355609.92856291187,279471.8456951868,224622.9580928005,10,10000
97,2.1362729035346594e+24,745824280312.8723,936000509606.5786,834221066870.2731,219907.0882294207,280407.993662369,232514.78195703635,10,10000
98,7.66235567760768e+27,533387081322.9138,675369422180.4849,606968676314.7172,251442.84505887647,258645.77183646546,205412.95804962103,10,10000
99,5.59266778436115e+27,721120158883.2714,588386383693.3739,797770877772.6012,296032.1521168508,274278.8327286837,249876.75015676135,10,10000
0,9.439228257977342e+28,742523180259.6447,757110258958.2244,725251300427.2867,341499.9453866569,356225.2265527135,207432.39672408067,11,10000
